,action,activation,activation level,active maintenance,adaptation,addiction,affect perception,agency,agreeableness,anchoring,anticipation,anxiety,appetite,arousal,articulatory planning,association,association learning,attachment,attended stimulus,attention,attention shift,attentional bias,attentional resources,attitude,audition,auditory feedback,autobiographical memory,balance,belief,binocular rivalry,body representation,categorization,category learning,cognitive control,cognitive development,cognitive effort,cognitive load,cognitive training,communication,competition,concept,conceptualization,conflict detection,conjunction search,connotation,consciousness,consolidation,context,context dependent,conversation,coordination,covert attention,creative cognition,creative thinking,crossmodal,crosstalk,cueing,deception,decision,decision making,declarative memory,deductive reasoning,desire,detection,discrimination,dispositions,distraction,divergent thinking,divided attention,Dyslexia,eating,efficiency,effort,egocentric,embodied cognition,emotion,emotion recognition,emotion regulation,emotional expression,empathy,encoding,episodic learning,episodic memory,excitation,exogenous attention,expectancy,expertise,explicit knowledge,explicit memory,externalizing,extinction,face perception,face recognition,facial expression,familiarity,fatigue,fear,feature search,feature-based attention,filtering,fixation,fluid intelligence,focus,focused attention,forgetting,form perception,gaze,generalization,gestalt,Gestalt grouping,goal,goal management,grapheme,guilt,habit,happiness,iconic memory,imageability,imagery,imagination,implicit learning,implicit learning,implicit memory,impulsivity,inattention,incubation,induction,inference,inhibition,inhibition of return,insight,integration,intelligence,intention,intentional forgetting,interference,interference control,interference resolution,interoception,introspection,judgment,knowledge,language,language acquisition,language comprehension,language learning,language processing,language production,learning,lexical access,lexical processing,lexicon,listening,localization,locomotion,logic,logical reasoning,long-term memory,loss,lying,maintenance,manipulation,meaning,memory,memory consolidation,memory retrieval,memory trace,mental arithmetic,mental imagery,mental representation,mental rotation,metacomprehension,meter,monitoring,mood,morphology,motor control,motor learning,motor planning,movement,multisensory,multisensory integration,naming,narrative,navigation,negative emotion,negative priming,object recognition,oddball detection,olfaction,openness,overt attention,pain,paraphasia,pattern recognition,perception,perceptual categorization,perceptual learning,performance monitoring,phonemic paraphasia,phonological awareness,phonological processing,planning,prejudice,priming,proactive control,proactive interference,problem solving,procedural learning,procedural memory,processing speed,proprioception,prosody,prospective memory,prototype,reading,reasoning,recall,recognition,reconsolidation,reinstatement,resource,response inhibition,retention,retrieval,reward processing,rhythm,risk,routine,rule,rule learning,sadness,salience,schema,search,selective attention,semantic information,semantic memory,semantic network,semantic processing,semantic working memory,sense of body ownership,sensory memory,sentence comprehension,sentence processing,sequence learning,set shifting,short-term memory,skill,sleep,social cognition,social context,spatial ability,spatial attention,spatial cognition,spatial working memory,speech perception,speech processing,speech production,stereotypes,strategy,strength,stress,sublexical route,surprise,sustained attention,syntactic processing,syntax,task difficulty,task set,task switching,taste aversion,text comprehension,text processing,theory of mind,thought,trait anxiety,uncertainty,unconscious process,updating,valence,verbal memory,visual attention,visual awareness,visual imagery,visual masking,visual perception,visual representation,visual search,visual word recognition,visual working memory,word comprehension,word recognition,working memory,working memory updatin
26_prin26_151,46,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,3,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_152,45,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,3,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_153,44,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,3,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_154,44,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,3,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_155,44,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,3,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_156,44,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,3,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_157,42,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_158,42,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_159,41,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_16,127,0,0,0,1,0,0,1,2,0,4,1,3,1,0,15,0,1,0,33,0,0,0,5,0,0,0,6,11,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,1,73,0,0,0,3,0,0,0,0,0,0,0,0,41,0,0,1,14,0,3,2,0,0,0,0,7,0,137,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,1,0,0,0,4,0,0,0,5,0,0,0,19,3,0,0,3,6,0,0,0,0,1,0,0,3,26,0,2,0,1,3,0,0,0,0,0,4,7,4,1,0,0,0,0,0,6,0,0,0,0,1,1,35,0,0,7,10,0,0,1,7,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,16,3,0,6,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_160,40,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_161,38,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_162,36,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_163,35,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_prin26_165,35,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_166,35,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_167,35,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,21,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26_prin26_168,34,0,0,0,1,0,0,0,2,0,0,1,1,0,0,13,0,0,0,18,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,3,0,2,2,0,0,0,0,5,0,90,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,2,0,0,1,3,0,0,0,0,0,0,0,1,9,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0,2,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
